NAME	DESCRIPTION	KrasWT_1	KrasWT_2	KrasWT_3	KrasWT_4	KrasWT_5	KrasWT_6	KrasWT_7	KrasWT_8	KrasG12D_1	KrasG12D_2	KrasG12D_3	KrasG12D_4	KrasG12D_5	KrasG12D_6	KrasG12D_7	KrasG12D_8
ENSMUSG00000063268		460.4243195	711.2236725	381.1913266	380.6202681	107.2280876	801.9682189	474.4647044	700.885551	228.9676538	632.1785075	272.6005325	231.6400839	268.6227983	313.8699977	220.1821906	221.7302112
ENSMUSG00000063273		1085.329419	1119.415496	860.5172162	1012.793646	1123.273355	1159.594037	1240.742977	1213.839475	1174.753186	1035.264271	1371.825652	1138.677595	942.9836852	1086.326503	1253.579522	1243.089213
ENSMUSG00000063275		217.5703512	211.7880028	262.1621204	218.1704245	229.4674695	294.3647081	239.3832791	268.9923811	325.1780513	222.8642091	263.0226297	283.7294591	331.9537816	334.6975581	355.6650808	239.6257273
ENSMUSG00000063281		277.6273011	283.663491	325.8361821	263.0504811	310.6962876	277.1719895	258.2485799	356.2862548	277.5699096	273.2516598	314.9286081	198.7405502	267.3059592	310.8276515	310.7035347	286.6093113
ENSMUSG00000063296		91.7172208	134.6374522	245.9118879	55.75103257	276.8848954	154.3170851	77.55269368	153.6324807	183.19487	41.80526166	209.4087521	147.7291504	401.2614144	409.0637618	475.4798444	305.1176443
ENSMUSG00000063316		954.810322	1048.634305	1412.252443	991.3590822	1731.019995	1171.520237	1083.168053	1341.18901	974.1656103	961.6196501	819.019133	1082.161063	1216.165465	1431.452914	2100.448675	1482.126592
ENSMUSG00000063317		221.1238493	189.8447181	144.8597544	197.2493631	124.5303945	140.1295791	165.5941389	153.9923081	205.1526882	283.9047596	248.2291941	199.1420489	107.5162044	114.0308875	143.3914901	109.8137896
ENSMUSG00000063320		59.56965702	64.46993449	95.68116973	61.74636901	95.3852369	118.6692927	83.90457616	63.09135481	84.56513388	73.43950326	66.4805516	70.80257592	61.34419701	102.3378189	72.57516907	88.32524003
ENSMUSG00000063334		503.2578438	492.4017087	503.3699095	448.0186337	448.3210515	559.7086859	529.6968288	499.532035	630.6051026	450.8734035	646.7533134	556.1769609	434.4148022	645.3690829	483.879932	553.4303349
ENSMUSG00000063354		796.5347058	804.8856088	506.2023217	1156.899389	730.562619	987.3853632	833.4364074	909.6358642	817.885859	740.5767839	673.0544271	1385.933724	976.3155071	930.9812035	723.9874709	697.4275674
ENSMUSG00000063358		1055.904072	1146.541574	1062.066862	1000.652909	1770.274222	1205.516968	1224.536718	1203.145846	1140.844707	981.1456537	1331.4087	1003.451544	1147.459264	1580.644516	1574.905865	1531.278878
ENSMUSG00000063362		285.7975118	267.1048737	306.2361277	244.9032145	352.9887133	334.3248675	391.7359899	273.8592376	280.4746418	254.8838655	263.6484706	335.8634955	367.3460839	189.4016348	243.8398266	160.7020161
ENSMUSG00000063406		940.987768	767.1513039	938.5924565	859.0444242	1003.487788	945.1082212	918.9402042	1035.787188	758.9876476	718.3742284	931.5066265	883.7958162	716.9671951	967.6609644	924.1742212	986.9239454
ENSMUSG00000063410		919.022767	1148.637829	731.9843457	870.4348399	1710.936665	1200.772175	979.109099	1936.950615	931.7706485	972.2610232	1140.665248	1451.202885	1522.940675	2017.433519	2071.339213	1061.226094
ENSMUSG00000063412		1228.474087	1033.103079	1663.885502	1156.955277	1638.140256	1146.436962	1032.501442	1242.040085	1339.626227	1102.457902	855.9447275	1243.239667	1017.677893	1205.842576	1033.129679	1434.41964
ENSMUSG00000063445		191.9631774	134.1246408	292.9307317	207.7337389	233.0543358	216.3278422	168.3069078	128.3559978	216.6718521	155.3091246	109.0503302	139.0759149	83.76936028	109.7323297	82.6195229	153.3225959
ENSMUSG00000063450		459.0659246	538.1851486	263.4440019	363.3264338	238.3696793	246.167504	287.5806571	194.6398182	466.0380723	269.3810955	348.6288632	364.116418	343.8256491	312.2803748	521.488065	334.9823626
ENSMUSG00000063457		5955.565367	5889.567127	10025.73165	5190.82822	7918.563828	6156.659143	5052.898562	6740.607983	6750.894612	5234.25118	5006.684721	6333.432729	7643.86169	7959.528141	11045.42114	7025.195572
ENSMUSG00000063480		591.0242034	519.6125761	763.4591221	700.7839073	276.8294645	630.3489394	657.5673338	341.8468828	849.0076089	720.6854523	586.7257579	600.9727299	445.6585204	358.4523234	320.8427192	467.7818033
ENSMUSG00000063488		73.04048847	66.57880402	67.37406859	68.36405219	61.28150322	80.7621958	46.9494207	39.03208324	56.60267418	61.83852756	70.97326027	40.31607619	114.2082741	70.52874361	76.44289207	70.70557735
ENSMUSG00000063511		986.0571966	873.896668	909.8090821	950.5154788	799.9838444	885.3217196	765.4149897	758.5467938	981.5557459	949.5469358	956.4702222	828.3495277	661.6042933	653.2721335	948.519421	820.5008251
ENSMUSG00000063522		1464.578819	2352.980343	738.5219494	3412.256436	1185.088963	3743.369591	1760.615578	5514.928434	2967.371576	1387.641272	2021.289742	8278.878977	6019.291819	10375.54959	3287.397244	3450.802552
ENSMUSG00000063524		7435.109576	7231.963582	5325.019075	5075.172567	11616.44	8478.799634	8884.289618	5258.872138	9967.354136	7709.738765	9223.953637	9011.802323	9624.459222	6063.763884	5123.489173	6625.367121
ENSMUSG00000063531		24.36211333	17.08144492	2.853935755	275.9633751	21.41364694	28.24046153	265.3332176	56.54085591	10.84303865	162.822107	31.67473334	63.95370655	52.27079066	136.4137466	51.89147703	28.09498016
ENSMUSG00000063543		146.5820861	121.9154129	156.2058374	101.2420281	163.1877687	148.0553491	91.19967818	96.15451592	158.3071084	125.775498	150.7639449	152.1699439	122.6103605	134.1921384	105.2616369	120.6580994
ENSMUSG00000063576		408.2251651	433.5005496	459.3180415	494.1800515	488.3157262	382.8953754	407.1105571	489.7418702	445.7987842	479.8512656	396.2301289	510.7574442	512.871634	408.2158996	626.3791545	501.8295997
ENSMUSG00000063646		461.9516269	429.7487943	543.9406716	272.9443821	270.6651125	289.8376497	254.5116617	319.0412876	390.0816654	317.6064922	427.2971247	310.7182276	474.292672	249.9083564	368.4427844	304.2875895
ENSMUSG00000063651		0.663068876	0	0	0	0	0	0	0	0	0	0	729.5581005	0	0	0	0
ENSMUSG00000063659		615.4179398	790.4047318	573.1034674	689.752651	863.7279988	570.2448918	697.0296041	546.734526	570.2747232	877.0195131	554.5448852	347.5859403	330.5367319	450.5096899	869.3483348	276.9172152
ENSMUSG00000063663		501.6878601	463.9885507	224.3248532	330.7826491	297.7778478	336.4119679	367.5441867	338.3142225	369.2607983	394.190825	442.3656374	328.8245245	277.6403727	322.1999716	349.1366191	346.5110793
ENSMUSG00000063694		693.1413165	568.0555824	712.3976145	719.9729235	449.5987563	657.1952143	609.6823975	627.0819011	737.2822023	613.6222282	459.6525478	762.4715966	585.4628191	524.3480869	315.7693073	542.5083951
ENSMUSG00000063696		3.990561796	4.731899705	5.447355085	3217.624361	5330.868147	4633.699299	4270.364792	9586.092949	447.2910222	2989.840057	3135.222921	3581.135487	20.64080786	6342.817329	7.401580975	5285.418944
ENSMUSG00000063727		1250.479559	1483.695195	438.4595712	1723.28306	785.092917	3049.44676	2834.853315	2497.331794	623.0837476	3446.412517	2262.40508	1319.170503	4602.06815	3355.290443	2762.800829	1891.636188
ENSMUSG00000063760		47.42271696	45.51179782	68.89929604	88.07615942	273.1050216	68.76346197	155.0043273	126.3997465	47.80037837	135.6463395	109.5162928	94.84264792	204.9674076	138.4416568	197.1257822	241.7788207
ENSMUSG00000063785		458.3771156	494.3057517	473.52208	384.026097	602.3379443	513.0091334	385.8435805	563.972285	479.6536849	366.968804	474.7131996	407.700074	541.3785455	407.4630482	601.9480256	541.0032751
ENSMUSG00000063787		269.2787267	205.3557533	379.1062066	200.9273585	139.5403021	191.4840735	228.3435955	141.439064	257.71965	194.5710266	163.2033681	166.1782484	192.1694284	142.59903	177.0507083	283.0742964
ENSMUSG00000063800		531.3710543	540.0352156	591.9275812	439.6768306	587.8583328	617.1656138	643.1443932	557.8374621	554.1223283	459.9008424	476.5536299	487.952681	441.0888289	490.8929931	437.8446292	556.0484634
ENSMUSG00000063801		390.704766	521.860887	433.1048861	403.9180734	429.9352323	500.9727985	421.6429558	254.6346336	324.2954737	405.1561484	279.4232261	310.169575	395.4565349	362.6351334	395.5162997	362.3071345
ENSMUSG00000063802		274.9805895	295.5666711	375.0829709	279.0833868	363.7987846	336.4767527	291.5003014	308.6721745	279.7429153	295.6074049	275.6989153	348.8266085	319.5869899	295.32552	276.0902575	298.8436111
ENSMUSG00000063808		183.4090627	225.2328018	177.8795503	148.7657096	210.8405107	247.115109	190.4624121	237.1225326	217.1103173	159.2207028	185.9392016	176.6734032	173.8488313	205.2952579	205.9633553	193.3538726
ENSMUSG00000063810		139.9125832	108.1020907	118.2110711	107.6287173	63.22077208	117.0919262	104.2385447	73.20183614	126.3924373	84.28024453	85.19006076	56.73627879	58.23078445	40.62422898	28.53286703	40.17881985
ENSMUSG00000063838		593.3141373	626.633663	640.4002196	521.5262148	767.261695	490.7668442	419.8347527	793.2627525	690.2361135	457.2909586	548.7414444	944.0851475	939.7032365	980.8315725	1141.559073	1045.423326
ENSMUSG00000063851		63.62100076	57.94897002	47.24908766	85.7922072	31.98578193	55.47211228	59.35604517	84.65553955	47.32301314	42.97378178	66.23743648	156.8946457	102.6555683	76.67100565	96.13468921	75.01943292
ENSMUSG00000063856		3056.764191	2594.014551	4553.074879	3153.086042	3737.72212	2928.076301	2932.649936	3224.387761	3676.031317	3379.062666	2897.531434	3770.339218	4813.456179	4457.159378	5175.286658	5026.891984
ENSMUSG00000063870		3014.88989	3712.831852	2400.280386	3093.199054	2557.660375	3389.858015	2994.075872	2736.81679	2917.466672	3265.547487	3602.910612	2354.810694	3086.920936	2331.666521	3354.256018	2825.104981
ENSMUSG00000063882		2038.511484	1938.19755	3248.246429	1951.722645	2323.216221	1945.039148	1737.05811	2097.199456	2162.261766	1593.724286	1329.873973	2169.641444	2101.384858	2157.792427	3673.684459	2259.282331
ENSMUSG00000063884		574.8077044	375.1741346	559.4158579	507.8132427	282.0932781	624.7750557	566.5408959	226.0895597	589.181415	553.7821526	453.7865467	334.9202335	466.6608341	299.0191572	223.3857584	519.1672669
ENSMUSG00000063888		1031.534227	805.6642784	1166.016199	972.5645908	683.7606302	920.971135	951.6530941	536.1323473	1050.065205	974.3708274	886.914514	934.8618432	697.2435732	658.4743559	556.0798381	957.5088181
ENSMUSG00000063889		111.7760518	126.0843867	115.2504658	258.1912165	36.2077145	199.3216749	242.5448216	80.82993524	78.82060064	316.5144184	80.57064805	147.3383571	113.243489	51.35004238	39.07968684	71.52874456
ENSMUSG00000063894		172.5682973	118.3116352	120.3168455	124.7575814	179.7189418	92.58573011	155.4053097	80.69500401	187.3977313	160.8406362	183.7711739	72.27174095	136.174214	112.4974357	207.9355656	126.3699153
ENSMUSG00000063895		885.4233389	822.1748291	944.4504772	841.9343492	632.8305186	999.5023509	961.4638486	964.3495925	1063.162555	919.3417709	1023.636546	994.297554	1163.640987	1098.324043	896.3445253	1185.956314
ENSMUSG00000063897		259.3524057	268.974051	281.4879091	233.3076471	277.6470575	227.152507	243.2233454	292.0535443	273.3791724	253.9015197	158.7349463	220.1723186	282.7432986	262.3521186	294.734229	246.1825375
ENSMUSG00000063903		794.9723106	561.4482471	1296.53173	817.3570852	638.9929175	462.8644639	453.6471392	611.3042657	1269.12529	298.6865902	289.5891906	723.3949101	863.0920703	385.6390351	633.5275596	561.524766
ENSMUSG00000063904		1654.219105	1641.43518	1482.517965	1587.29449	1700.364512	1773.875854	1436.586884	1804.898846	1424.726143	1425.110621	1545.057747	1348.85694	1771.194434	1723.842399	1648.992836	1858.780208
ENSMUSG00000063931		579.0577965	362.2458707	457.2153428	637.2270624	364.6617029	479.4809844	434.8326131	458.8805185	459.2344818	606.7091988	370.777969	413.9472796	477.5494557	445.9767843	285.7305753	347.3314813
ENSMUSG00000063952		332.2575387	267.7951328	274.13238	287.474484	224.2915143	157.3118007	239.4087181	152.6449668	320.6381122	148.7205756	244.7705604	194.1806131	89.36339368	232.9519376	288.4091311	113.894821
ENSMUSG00000063954		50.2123247	85.03754621	53.70417555	94.85207441	119.1919018	88.57202583	93.19755682	145.9122263	77.25607041	98.06285497	105.9384807	217.7028758	220.0256552	222.2969735	258.2282139	116.1899676
ENSMUSG00000063972		64.18093761	46.50707365	194.8319658	54.00870832	66.38391717	38.69928958	71.30440841	68.7841394	44.29747215	66.83307261	61.46762869	33.16693293	81.85235263	81.25408697	91.65399794	135.518919
ENSMUSG00000064030		182.6169312	155.9340308	181.6562718	153.6510029	308.2751004	131.5943423	182.9734031	75.78946721	108.3516266	110.7948023	168.8904917	199.0781234	153.1125156	276.7167071	209.6904128	117.932379
ENSMUSG00000064037		236.1772072	154.568081	265.1221584	229.9500199	129.8914128	190.4934743	245.4171512	120.1043789	229.6396227	228.1335578	178.214291	164.1396648	159.3917585	162.3491058	129.9484239	177.0439794
ENSMUSG00000064061		101.247174	30.74761583	85.33768955	160.979415	8.982728918	74.51025918	143.8672182	23.88371433	70.33565988	105.4587421	34.33346372	21.59721441	35.17765211	3.255338599	3.553778544	32.69878558
ENSMUSG00000064068		324.0858917	355.3210462	430.6863628	290.1867855	512.5498109	375.0579548	291.4948634	367.2799931	375.6232327	254.5789629	315.1918017	415.0499004	286.4930333	368.6026895	335.7199489	372.330807
ENSMUSG00000064080		80.44402144	69.55798859	66.13654653	73.71784553	181.0909751	16.6089259	41.05877645	21.42157058	71.20702277	153.3109177	214.7711204	248.1507272	19.92913091	15.37164767	95.89254107	43.39508039
ENSMUSG00000064090		128.9880813	124.21956	124.8997267	134.107021	139.9733728	85.89770354	194.8751295	74.1308347	149.9530427	138.6663373	166.1890705	76.9480132	96.6212624	121.9277001	96.23387289	137.8316617
ENSMUSG00000064120		306.7234367	330.5333586	318.0981134	216.8651218	412.9887411	275.5094441	255.0138638	215.9512423	223.1951009	163.1182355	257.1030572	183.9445156	313.2136681	492.4838386	322.6979947	181.2090873
ENSMUSG00000064127		746.7139922	717.7773571	597.996666	720.3913694	689.3770174	785.063887	706.3476285	537.1356836	745.8649612	665.6816141	783.8470193	676.5477753	641.0561937	676.5227456	545.4757977	704.3207083
ENSMUSG00000064128		116.8539272	87.12552693	67.62066593	72.66754759	52.98678355	108.5490636	106.2508472	36.24603603	78.20606917	102.5206826	47.63318814	47.19146512	31.96572834	15.55474937	7.819627773	56.00852851
ENSMUSG00000064138		192.8185897	254.4971959	220.7446082	260.9011188	389.5871535	319.340272	343.0496126	335.9260132	179.4861454	290.7659857	344.3326065	251.9722736	316.0913199	287.978081	447.0144101	332.7645067
ENSMUSG00000064145		721.5303471	757.838434	627.7857902	686.1850404	978.4776791	837.1166808	699.0821879	1025.652932	735.8825687	802.2531428	851.676247	819.8068638	934.9775288	1269.990012	892.8125864	774.2125547
ENSMUSG00000064168		70.19142407	74.12008667	41.74719422	111.7221617	92.43302186	47.62879464	30.46902562	72.61827226	98.53163906	85.2775734	80.58326769	82.58292222	108.0599892	59.5354554	118.8993108	91.85371766
ENSMUSG00000064181		79.12803289	53.03983275	82.12786713	121.8393473	15.40502212	51.57545103	78.09408865	17.52377572	87.33112306	138.4071307	36.65587249	37.30701416	48.13848205	8.820302087	26.04913601	55.94667649
ENSMUSG00000064193		0	27.30608317	19.72139325	0	46.17882689	50.21102935	26.48463427	1050.231162	14.97447272	16.21999476	13.27038001	31.15172608	45.7452565	1690.810537	1125.474709	1032.219289
ENSMUSG00000064208		0	58.15854876	62.68428051	48.49310753	146.9037013	132.1336228	155.7700048	61.36476058	68.6005259	85.12646091	90.71784949	136.2565853	58.60809039	104.391561	116.873967	180.6775202
ENSMUSG00000064210		400.2827349	514.4531483	335.171871	504.2815292	571.4870258	500.0131979	385.75446	563.525794	426.6057235	497.0649275	525.688015	901.5158478	484.9318393	587.511804	526.6433191	477.5799559
ENSMUSG00000064213		219.4811985	220.7657477	43.68468333	1974.975085	6.424715304	150.7719611	1571.769454	606.6475823	13.68086122	1021.073993	231.4051247	42.26942886	63.02401707	2.50826427	20.67639297	36.36271489
ENSMUSG00000064215		235.044955	232.637752	324.3345681	300.3284234	150.267554	244.4167375	310.3546853	187.9228354	251.5645822	289.7464709	165.232149	293.846024	286.9601301	282.6523528	110.6560718	200.5461499
ENSMUSG00000064254		525.4289666	548.3046806	614.0039429	782.5006403	798.5575969	387.694631	404.3015094	494.4402706	903.8984857	321.2662585	393.2468362	1490.944512	1083.779383	567.962923	993.2367695	906.9919854
ENSMUSG00000064264		79.77598792	54.00020832	63.49773758	103.6119672	42.96897743	76.52920117	105.727088	38.71171571	46.33964541	104.6996729	55.52413043	50.93524542	59.23133413	30.77214889	28.31654037	53.76448223
ENSMUSG00000064284		182.066241	137.6803401	239.1719197	117.1779155	79.9720306	167.95723	89.17192114	47.16676609	200.8238563	106.6569436	90.12333487	116.254698	98.83842978	83.50193602	72.80320659	75.22154155
ENSMUSG00000064289		295.0678743	410.2668815	372.3589312	297.4395997	431.2615525	392.4237403	456.7922497	515.5812019	409.7219438	304.1606997	342.3022058	389.785198	284.6807354	444.197475	291.9863226	433.849046
ENSMUSG00000064302		361.653805	403.0575684	250.8472715	504.9678672	185.5361996	370.6089337	493.9522695	279.9204267	283.6420804	414.0605644	360.6643798	264.3325552	328.0278138	170.8326536	152.4708111	298.1355515
ENSMUSG00000064317		155.6711001	113.097851	245.3866882	103.6031486	186.6641156	119.203613	116.5378348	141.2923661	197.4515742	128.723476	85.46869136	149.1238224	169.1457174	114.7199014	195.7693061	201.4965378
ENSMUSG00000064326		132.3556912	58.08004091	130.5848054	108.5980393	178.3101564	118.2322099	127.6706596	109.6029502	86.75212782	103.4328925	68.28370642	87.07881129	104.9031339	162.9142997	127.6212241	94.08856537
ENSMUSG00000064341		16300.66485	19161.46948	11739.62311	9292.453669	18347.69008	9531.815052	8697.96395	14050.29166	9842.785922	7503.478069	10084.14256	14127.77304	18653.51793	13313.08369	38597.59641	16125.82413
ENSMUSG00000064345		7980.883358	7781.01836	5162.906566	4387.744996	4837.086277	3810.74494	3663.324722	4597.175591	4874.082769	3552.55882	2992.690051	5526.914834	6221.532211	3640.293528	11853.56634	4931.009521
ENSMUSG00000064351		64533.82485	85573.78261	40459.43061	31607.4827	46613.91918	39961.86366	29006.52085	55938.07539	33646.65174	28089.98613	31584.38156	49905.32369	62348.50107	47017.02	148603.3705	51955.24472
ENSMUSG00000064354		31634.77546	40428.07995	22319.2744	18129.28224	30442.8623	20513.29033	16733.66191	32344.37734	17061.53238	16168.38932	17030.77514	25962.24543	33096.32547	25641.31363	73425.09888	26509.99141
ENSMUSG00000064356		3220.102726	4002.120554	2542.316192	2361.810297	2623.85373	2148.840022	2114.692538	3538.486186	3095.131983	2179.695576	2636.615966	3380.145327	4419.702433	3386.156765	13625.74297	3727.178276
ENSMUSG00000064357		35003.20452	45929.82717	30989.64151	26679.06724	34628.00201	25315.01734	20150.44831	42064.54229	30253.06607	22990.2706	25914.98674	40907.13091	43329.08366	36105.89803	144447.055	36585.97284
ENSMUSG00000064358		31578.82371	35220.75939	29008.68941	30270.90433	28249.38303	24955.86129	19729.44927	31537.50181	27525.5709	24482.37976	24253.17623	35669.23904	38885.59301	32473.15672	100878.4438	31287.56686
ENSMUSG00000064360		482.0747752	702.4963791	888.9171169	638.4292069	818.5087298	491.7067559	856.4219779	374.1284801	723.1312358	585.5066285	291.009475	827.7763151	1020.989076	785.0867165	1411.633738	1031.378822
ENSMUSG00000064363		15183.97058	16331.11109	9601.150348	8112.912799	8773.428457	7704.209498	6783.635449	9406.958912	8600.006147	6345.027889	6096.537888	10420.5757	13904.12193	8061.38243	26155.75919	10267.82798
ENSMUSG00000064367		11331.87959	14547.20207	6441.211473	4765.987471	6114.733603	6261.693289	5050.019834	7047.117309	5100.573233	4471.032149	5047.487469	7983.537485	12252.79337	6253.005922	21402.25365	8604.88897
ENSMUSG00000064368		271.5715285	279.3746403	156.8439326	80.79512287	66.69690098	85.65686548	90.42028722	119.1510276	125.2495041	65.87264495	48.04995642	114.6968288	171.2833212	90.9137459	243.5734847	126.8527098
ENSMUSG00000064370		24752.48392	25663.59341	15193.32301	13295.84982	15125.52285	11238.39657	10434.7839	14185.87497	15780.37649	10542.14587	10598.37258	17047.85851	22610.99642	13032.90413	41054.99204	17505.68176
ENSMUSG00000064373		712.9393015	757.8658961	1161.740254	979.9557204	682.9768341	615.7918327	535.1433912	481.1490842	1708.796089	737.2037791	889.1484319	3206.373724	1991.951111	1171.113047	2619.774903	691.0273511
ENSMUSG00000065947		2009.036827	2249.833619	1172.205669	1022.242269	950.857865	892.4070128	889.1968622	942.3142561	1230.62604	788.7300932	814.82653	1306.125352	1685.605984	840.2685305	2904.093376	1292.529229
ENSMUSG00000065954		86.21752448	79.99913519	80.56811251	154.8111039	197.188411	58.98840836	127.5097553	137.9463412	69.20351239	148.3422985	143.9913152	226.5880045	64.27771049	68.1714467	113.4944665	60.79200072
ENSMUSG00000065956		32.92217977	42.17614284	5.295113131	328.6588225	0	21.73289529	209.4742608	94.406252	4.560287072	242.8768237	92.56204988	17.61226202	12.60480341	0	9.398360441	3.305701353
ENSMUSG00000065979		585.7669791	719.4787774	642.7103198	516.1502429	779.621162	704.7733671	604.1104192	889.47787	666.1714352	567.4187505	806.8478591	698.602593	857.1167229	920.9020734	900.7304234	852.6943396
ENSMUSG00000065990		511.8517057	484.82574	719.5015217	524.1666073	520.4774392	506.8733221	535.9915492	443.3332576	602.4937546	446.7384216	354.552774	523.1013488	464.0281015	529.0917787	413.5198986	489.8883837
ENSMUSG00000066026		175.3904744	280.4322737	291.6005044	264.4273762	179.0744489	256.83086	167.2509525	190.3224413	114.5231257	232.8364525	233.4361929	208.1391672	713.7880122	478.6111542	519.7238606	335.9302739
ENSMUSG00000066036		1782.630968	2811.821414	875.5380928	1360.799764	915.5489837	1399.943509	1344.691073	2026.707638	758.5937104	1843.088291	759.323125	1246.351548	1329.487979	1138.268421	1331.362962	906.9306271
ENSMUSG00000066037		828.3107795	923.359852	971.8270789	638.3720775	1004.135189	935.883193	914.2116082	934.5062556	1015.283185	787.4612191	915.4536762	704.8499992	654.8748644	758.1113777	778.1336267	942.7599676
ENSMUSG00000066042		59.35816311	58.80788551	81.04220349	56.54679047	79.64944984	54.7898047	65.01714659	53.32765388	61.85480556	67.60262839	64.12191282	44.86055331	50.92825518	66.02957188	37.29201994	61.01805572
ENSMUSG00000066043		739.0289894	706.4445197	524.4101906	564.6539135	741.6867489	715.0415176	604.1299133	767.6613862	630.4118562	497.2688658	668.679845	621.8458808	692.1132384	625.0285267	908.5081162	717.0448539
ENSMUSG00000066068		0	0	18.28650795	0	166.1169263	194.8596927	8.25118194	67.66839071	0	0	0	0	22.84249793	0	79.54179308	32.405927
ENSMUSG00000066090		159.7305607	114.6985368	200.7086121	70.91924644	46.41936152	94.33314061	18.11692258	58.59662026	240.9309914	10.4144207	22.78963263	129.8085683	99.58099416	92.03857128	49.83651677	31.6021549
ENSMUSG00000066148		489.1418602	544.3456743	380.2764553	418.6662289	633.8018833	577.4843915	420.2357048	642.1377279	423.7257707	457.9849074	569.8493885	457.3775945	496.1435132	727.8288438	579.4233603	550.2760551
ENSMUSG00000066149		353.6607764	279.7827027	441.1383953	341.9736151	383.554498	333.2768775	399.6866017	352.7884455	368.3557631	287.758121	239.0823193	313.2260363	297.2424663	321.3560208	422.3474637	328.0036537
ENSMUSG00000066150		2641.912192	2865.514851	2692.992546	2104.675099	1569.961194	3610.311867	1821.087358	2118.146458	2226.460033	2342.628627	3541.207961	2274.082175	2663.769485	2157.671743	2788.781429	1395.906881
ENSMUSG00000066151		415.6915903	400.0894518	341.1169578	453.8264829	261.158999	400.330121	421.0657207	393.5472479	370.1320061	412.732198	370.0039266	346.6039367	372.3255646	326.3275071	348.3015845	325.6940261
ENSMUSG00000066152		97.88783736	97.13024417	105.9804587	106.0005929	84.52834087	119.5467123	109.2888542	93.93888487	100.8195199	110.0187636	63.9888644	125.9302046	79.48837042	86.34803795	81.01620266	82.15667387
ENSMUSG00000066232		2264.7834	1855.873207	2102.805538	2111.199299	1990.376182	2289.139828	2454.751333	1632.349883	2670.562121	2384.489303	2220.177417	1731.040223	1824.698268	1664.486339	1460.632497	2322.646911
ENSMUSG00000066233		59.52014891	50.36154272	86.14569785	67.94867668	89.95658477	55.38326027	67.63888357	57.05813739	54.11243388	49.26167515	57.80356459	55.16119505	62.63088504	62.09549789	125.5853393	77.32574836
ENSMUSG00000066235		45.74549839	41.27330847	47.05679423	89.68397519	43.53882687	48.79774502	54.60748719	15.05402834	48.67742313	72.94995987	26.22202032	38.12028647	59.78109671	36.52143807	36.30862247	50.92580906
ENSMUSG00000066258		0.26234251	236.3016277	204.7589087	97.4255321	22.54481774	197.3383745	289.9421076	0	57.7841632	115.4234637	2.842212728	119.3437863	124.3186064	88.40353614	6.510209824	2.386901599
ENSMUSG00000066270		355.0892247	306.4360378	485.8266298	390.6128994	366.2087723	400.7002569	401.848582	433.5694536	434.530211	338.2927187	362.5346954	462.1457555	355.226278	347.3946014	434.2042524	332.222986
ENSMUSG00000066278		344.5931698	407.9353951	298.7323321	406.9489112	597.762165	379.9234908	386.6434708	951.5966028	390.0418084	384.0272571	422.2792433	725.4014308	645.5050025	786.1928755	826.0285304	420.4231316
ENSMUSG00000066306		1503.368755	1633.223962	1196.014687	1371.169065	1157.556295	1306.953582	1023.845797	1207.091953	1240.729646	1368.542287	1380.083608	1195.776694	1485.419437	1212.212184	1837.679386	1268.204663
ENSMUSG00000066315		5344.854512	5721.658395	7822.051783	4340.969902	8360.35298	6504.806181	4901.428838	6959.539278	5877.953551	4300.378834	4878.574508	6037.642064	7113.021632	8163.066285	10715.79131	6839.417579
ENSMUSG00000066324		1236.743948	1257.217693	1317.280231	1391.042568	2557.883356	1155.00151	1351.882827	1824.970653	1392.051625	1202.733251	1391.437807	1273.104721	1177.924585	1444.183034	1662.803762	1276.088666
ENSMUSG00000066357		414.4841112	479.7778451	434.1656723	814.5679027	297.6464563	450.5175994	901.6556442	285.0158868	358.5149938	805.1053118	581.111956	328.7929133	433.2938153	244.8561546	285.1331381	429.8426146
ENSMUSG00000066362		4072.520128	1971.847388	0	3.001517133	0	12.26854147	0	2556.040162	1805.868025	10.55951878	1510.314557	2193.275853	2156.353629	2561.781073	4073.126282	2549.390923
ENSMUSG00000066363		96.39196349	54.21788378	26.68244012	141.3838189	2.655623464	35.70061913	130.287978	65.59929583	10.77740597	265.4086839	71.52582783	110.4958235	12.16848568	9.706942183	3.913151893	13.84308767
ENSMUSG00000066406		0	166.503789	0	0	120.0563541	0	575.0707488	944.0835306	0	0	0	233.2825413	821.9717005	565.0028097	624.2867946	0
ENSMUSG00000066415		642.6250357	570.5632676	670.7373818	562.9726268	495.2437921	544.0924537	480.560805	571.2255321	671.4281988	524.2093118	670.7616881	496.9651982	418.5480711	495.686417	569.5646009	461.1428773
ENSMUSG00000066440		241.4187401	278.6542843	159.9446028	187.3644965	134.8539053	169.1110767	177.6149703	124.3588622	194.7475973	191.2670664	200.3175115	113.3716882	131.568565	121.9910154	112.8243007	162.9820924
ENSMUSG00000066441		468.886935	435.6974231	462.4527374	467.1604051	352.1770279	498.427174	500.1771655	328.8566838	473.1615828	464.1391902	548.8249458	465.1519839	384.1067244	434.1729338	371.3339171	457.8152266
ENSMUSG00000066442		57.46148323	34.37721305	42.53553102	39.45792802	80.44381626	76.87420597	34.64528826	49.2548171	66.25728389	68.62800418	55.28066897	78.91046457	76.71525428	65.87892503	192.0389753	42.54853604
